id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,age76sq,exper,expersq,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,f1,f2,f3,f4,f5,f6,f7,f8,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
2399,1,1,0,1,16,10,26,676,4,16,12.0,0,12.0,0,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.51174533,6.67916212,3,0,0,1,0,0,0,0,0,0,0,1.0,1,1.0,1.0,1,673.0,915.0,1226.0,0,0,0,0.0,0.0,31.0,107.0,6.0,6.0,6.0,1.0
2401,1,1,0,1,13,8,25,625,6,36,6.0,0,10.25,1,86498,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,5.78716408,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,0.0,1,,375.0,473.0,0,0,0,1.0,0.0,32.0,,5.0,5.0,5.0,0.0
2402,1,1,0,1,14,12,30,900,10,100,12.0,0,14.0,0,1002054,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6.89669433,7.19847621,2,0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,989.0,1538.0,,0,0,0,0.0,0.0,38.0,,1.0,1.0,1.0,0.0
2404,1,1,0,1,17,12,27,729,4,16,12.0,0,14.0,0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.77992191,6.87325385,2,0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,880.0,1111.0,1269.0,0,0,0,0.0,0.0,49.0,110.0,6.0,6.0,6.0,0.0
2406,1,1,0,1,13,10,26,676,7,49,12.0,0,12.0,0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.80793494,,3,0,0,1,0,0,0,0,0,0,0,,1,,,1,905.0,,,1,1,0,,,35.0,106.0,1.0,,,1.0
2408,1,1,0,1,14,12,34,1156,14,196,9.94,1,10.0,0,577458,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.52146092,6.07484616,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,250.0,500.0,675.0,0,0,0,0.0,0.0,37.0,,1.0,1.0,1.0,1.0
2409,1,1,0,1,10,10,28,784,12,144,5.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.25382881,6.09268607,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,520.0,509.0,200.0,0,0,0,0.0,0.0,38.0,103.0,1.0,1.0,1.0,0.0
2410,1,1,0,1,12,9,27,729,9,81,5.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.87493073,,6,0,0,0,0,0,1,0,0,0,1,,1,,,1,356.0,,,1,1,0,,,20.0,53.0,6.0,,,0.0
2411,1,1,0,1,12,9,24,576,6,36,5.0,0,12.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.62762111,,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,278.0,,,0,0,0,0.0,0.0,24.0,103.0,1.0,1.0,1.0,0.0
2412,1,1,0,1,12,9,25,625,7,49,11.0,0,11.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.99146455,,7,0,0,0,0,0,0,1,0,1,1,,1,,,1,400.0,,,1,1,0,,,16.0,76.0,2.0,,,0.0
2413,1,1,0,1,17,11,27,729,4,16,3.0,0,3.0,0,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,8,0,0,0,0,0,0,0,1,1,1,,1,,,1,,,,1,1,1,,,22.0,85.0,1.0,,,
2414,1,1,0,1,0,0,31,961,25,625,9.94,1,4.0,0,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,,72.0,6.0,6.0,6.0,0.0
2415,1,1,0,1,10,10,28,784,12,144,9.94,1,8.0,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.6094718,6.07484616,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,0.0,1,273.0,500.0,400.0,0,0,0,0.0,0.0,36.0,90.0,1.0,1.0,5.0,1.0
2417,1,1,0,1,11,11,31,961,14,196,7.0,0,12.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.2146081,,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,500.0,,575.0,0,0,0,0.0,0.0,31.0,96.0,1.0,1.0,1.0,1.0
2418,1,1,0,1,11,11,33,1089,16,256,6.0,0,12.0,0,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.4019172,6.44778807,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,603.0,726.0,850.0,0,0,0,0.0,0.0,35.0,97.0,1.0,4.0,4.0,1.0
2419,0,1,1,0,12,8,25,625,7,49,9.0,0,11.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.99146455,5.95606262,7,0,0,0,0,0,0,1,0,0,1,1.0,1,1.0,1.0,1,400.0,444.0,525.0,0,0,0,0.0,0.0,26.0,,5.0,1.0,1.0,1.0
2422,0,1,1,0,12,12,28,784,10,100,9.94,1,10.0,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,6.1633148,5.98053548,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,475.0,455.0,508.0,0,0,0,0.0,0.0,35.0,87.0,5.0,1.0,1.0,1.0
2424,0,1,1,0,12,12,33,1089,15,225,9.94,1,15.0,0,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7.00306546,6.79268595,4,0,0,0,1,0,0,0,0,0,1,1.0,1,1.0,1.0,1,1100.0,1025.0,1162.0,0,0,0,0.0,0.0,39.0,89.0,1.0,1.0,1.0,1.0
2425,0,1,1,0,12,8,27,729,9,81,8.0,0,7.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,8,0,0,0,0,0,0,0,1,0,0,0.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,32.0,,1.0,1.0,1.0,1.0
2426,0,1,1,0,14,12,27,729,7,49,12.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,5.83658897,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,0.0,1,,394.0,,0,0,1,0.0,0.0,45.0,114.0,1.0,1.0,1.0,1.0
2427,0,1,1,0,14,10,26,676,6,36,12.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.82008293,5.56402053,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,0.0,1,337.0,300.0,687.0,0,0,1,1.0,0.0,44.0,118.0,6.0,1.0,1.0,1.0
2428,0,1,1,0,12,10,33,1089,15,225,9.94,1,11.0,0,411911,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0,0,0,0,,1,,,1,,,,1,1,0,,,32.0,,1.0,,,0.0
2429,0,1,1,0,11,10,27,729,10,100,16.0,0,12.0,0,426142,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,6.28785856,6.27205633,2,0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,0.0,1,538.0,609.0,1443.0,0,0,0,0.0,0.0,46.0,,1.0,1.0,4.0,1.0
2431,0,1,1,0,13,11,26,676,7,49,9.94,1,8.0,0,104794,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,6.00141488,6.59482972,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,404.0,841.0,1199.0,0,0,0,0.0,0.0,28.0,70.0,1.0,1.0,1.0,1.0
2432,0,1,1,0,16,11,27,729,5,25,17.0,0,16.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.62936325,6.91209368,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,757.0,1155.0,1270.0,0,0,0,0.0,0.0,34.0,104.0,1.0,4.0,1.0,1.0
2433,0,1,1,0,16,15,33,1089,11,121,18.0,0,16.0,0,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.31716469,,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,554.0,,673.0,0,0,0,0.0,0.0,36.0,113.0,1.0,1.0,1.0,1.0
2435,0,1,1,0,16,13,29,841,7,49,12.0,0,11.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.35784227,,5,0,0,0,0,1,0,0,0,0,1,1.0,1,1.0,1.0,0,577.0,,350.0,0,0,0,0.0,0.0,36.0,116.0,1.0,1.0,1.0,1.0
2436,0,1,1,0,15,11,26,676,5,25,12.0,0,10.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.06842559,6.38673292,5,0,0,0,0,1,0,0,0,0,1,1.0,1,1.0,1.0,1,432.0,683.0,750.0,0,0,0,1.0,1.0,36.0,114.0,1.0,1.0,1.0,1.0
2437,0,1,1,0,12,12,28,784,10,100,12.0,0,11.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,5,0,0,0,0,1,0,0,0,0,0,0.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,34.0,100.0,1.0,1.0,1.0,0.0
2438,0,1,1,0,11,11,29,841,12,144,5.0,0,12.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.30991828,6.55480012,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,,1,550.0,808.0,,0,1,0,0.0,,33.0,,1.0,1.0,,0.0
2439,0,1,1,0,16,9,24,576,2,4,16.0,0,12.0,0,414261,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.68085468,6.80142811,2,0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,797.0,1034.0,1155.0,0,0,0,0.0,0.0,41.0,,1.0,1.0,1.0,1.0
2440,0,1,1,0,14,11,27,729,7,49,16.0,0,14.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.10924758,,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,450.0,,750.0,0,0,0,0.0,0.0,29.0,116.0,6.0,1.0,1.0,1.0
2441,0,1,1,0,13,13,29,841,10,100,10.0,0,11.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.69332367,6.72925251,7,0,0,0,0,0,0,1,0,0,1,1.0,1,1.0,0.0,1,807.0,962.0,1095.0,0,0,0,0.0,0.0,43.0,109.0,1.0,1.0,1.0,1.0
2442,0,1,1,0,13,8,24,576,5,25,10.0,0,11.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.39692966,6.17015634,7,0,0,0,0,0,0,1,0,0,1,1.0,1,1.0,1.0,1,600.0,550.0,822.0,0,0,0,0.0,0.0,31.0,,1.0,1.0,1.0,1.0
2444,0,1,1,0,13,12,34,1156,15,225,6.0,0,6.0,0,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.8384052,6.54484979,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,0.0,1,933.0,800.0,1250.0,0,0,0,0.0,0.0,35.0,,1.0,1.0,1.0,1.0
2445,0,1,1,0,11,11,33,1089,16,256,9.94,1,10.0,0,365421,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.17586727,,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,1.0,1,481.0,,,0,0,0,0.0,0.0,29.0,80.0,1.0,1.0,1.0,0.0
2446,1,1,1,0,12,8,29,841,11,121,9.0,0,8.0,0,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.43454652,6.47362228,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,1.0,1,623.0,745.0,880.0,0,0,0,0.0,0.0,20.0,,1.0,4.0,4.0,0.0
2450,1,1,1,0,10,8,27,729,11,121,4.0,0,11.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.79301361,5.81866275,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,328.0,387.0,594.0,0,0,0,0.0,0.0,14.0,,1.0,1.0,1.0,1.0
2451,1,1,1,0,16,11,26,676,4,16,6.0,0,8.0,0,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.39692966,6.40702347,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,1.0,1,600.0,697.0,941.0,0,0,0,1.0,0.0,40.0,116.0,1.0,1.0,1.0,1.0
2457,1,1,1,0,14,11,27,729,7,49,5.0,0,8.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.54103,6.82908844,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,693.0,1063.0,,0,0,0,0.0,0.0,32.0,83.0,1.0,5.0,4.0,1.0
2460,1,1,1,0,15,14,33,1089,12,144,12.0,0,12.0,0,90620,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.82762923,7.11158304,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,923.0,1410.0,1463.0,0,0,0,0.0,0.0,47.0,104.0,1.0,1.0,1.0,1.0
2461,1,1,1,0,12,11,28,784,10,100,12.0,0,12.0,0,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.58063914,6.29798971,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,721.0,625.0,875.0,0,0,0,0.0,0.0,42.0,106.0,1.0,1.0,1.0,1.0
2462,1,1,1,0,12,9,25,625,7,49,12.0,0,9.0,0,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.29156914,6.1159881,5,0,0,0,0,1,0,0,0,1,1,1.0,1,1.0,1.0,1,540.0,521.0,802.0,0,0,0,0.0,0.0,26.0,99.0,1.0,1.0,1.0,1.0
2463,1,1,1,0,13,11,27,729,8,64,12.0,0,9.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.12905021,6.29798971,5,0,0,0,0,1,0,0,0,1,1,1.0,1,1.0,1.0,1,459.0,625.0,691.0,0,0,1,0.0,0.0,37.0,101.0,1.0,1.0,1.0,0.0
2464,1,1,1,0,13,11,27,729,8,64,11.0,0,11.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.18414889,,7,0,0,0,0,0,0,1,0,1,1,,1,,,1,485.0,,,1,1,1,,,38.0,74.0,6.0,,,1.0
2466,1,1,1,0,12,8,25,625,7,49,9.94,1,11.0,0,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,5.85793315,,9,0,0,0,0,0,0,0,0,1,1,,1,,,1,350.0,,,1,1,0,,,24.0,,6.0,,,0.0
2467,1,1,1,0,15,10,26,676,5,25,18.0,0,16.0,0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,,,1000.0,0,0,0,0.0,0.0,43.0,130.0,1.0,1.0,1.0,1.0
2468,1,1,1,0,16,9,25,625,3,9,18.0,0,16.0,0,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.29831737,,1,1,0,0,0,0,0,0,0,0,1,1.0,1,1.0,,1,200.0,,,0,1,1,1.0,,30.0,121.0,6.0,6.0,,1.0
2470,1,1,1,0,10,9,30,900,14,196,3.0,0,10.25,1,134310,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.25382881,,9,0,0,0,0,0,0,0,0,1,1,,1,,,1,520.0,,,1,1,0,,,30.0,,1.0,,,0.0
2473,1,1,1,0,12,8,25,625,7,49,6.0,0,12.0,0,86507,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.52146092,,6,0,0,0,0,0,1,0,0,1,1,,1,,,1,250.0,,,1,1,0,,,26.0,,4.0,,,0.0
2475,1,1,1,0,11,8,28,784,11,121,9.94,1,10.25,1,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.22257627,,9,0,0,0,0,0,0,0,0,1,1,,0,,1.0,1,504.0,,,1,0,0,,0.0,22.0,,1.0,,5.0,0.0
2477,1,1,1,0,12,10,28,784,10,100,9.0,0,8.0,0,88672,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.89440283,5.98710724,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,363.0,458.0,750.0,0,0,1,0.0,1.0,21.0,77.0,1.0,1.0,1.0,1.0
2478,1,1,1,0,11,11,33,1089,16,256,9.94,1,10.25,1,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.48310735,6.5220928,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,654.0,782.0,958.0,0,0,0,0.0,0.0,23.0,,1.0,1.0,1.0,0.0
2479,1,1,1,0,12,12,32,1024,14,196,5.0,0,10.25,1,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.05208917,5.96948564,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,425.0,450.0,525.0,0,0,0,0.0,0.0,24.0,,1.0,1.0,5.0,0.0
2480,1,1,1,0,12,12,31,961,13,169,9.94,1,10.25,1,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.50125821,5.56402053,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,245.0,300.0,360.0,0,0,0,0.0,0.0,26.0,,4.0,4.0,4.0,0.0
2481,1,1,1,0,11,8,25,625,8,64,9.94,1,8.0,0,86498,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.52146092,,9,0,0,0,0,0,0,0,0,1,1,,1,,,1,250.0,,,1,1,0,,,21.0,,6.0,,,1.0
2483,1,1,1,0,13,12,32,1024,13,169,0.0,0,10.25,1,370720,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.7787849,6.96766353,9,0,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,1,879.0,1221.0,,0,1,0,0.0,,40.0,,1.0,1.0,,0.0
2485,1,1,1,0,17,12,28,784,5,25,12.0,0,10.25,1,104794,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,6.03610533,5,0,0,0,0,1,0,0,0,1,1,1.0,1,1.0,1.0,1,,481.0,,0,0,1,0.0,0.0,29.0,94.0,6.0,6.0,6.0,0.0
2486,1,1,1,0,12,11,26,676,8,64,6.0,0,6.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.53233429,6.42409358,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,687.0,709.0,642.0,0,0,0,0.0,0.0,18.0,93.0,1.0,1.0,1.0,0.0
2487,1,1,1,0,11,9,32,1024,15,225,9.94,1,10.25,1,127041,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.99645209,5.9717054,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,402.0,451.0,558.0,0,0,0,0.0,0.0,26.0,,1.0,1.0,1.0,0.0
2488,1,1,1,0,12,12,31,961,13,169,6.0,0,10.25,1,134296,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0591232,,9,0,0,0,0,0,0,0,0,1,1,,1,,1.0,1,428.0,,625.0,1,0,0,,0.0,32.0,,4.0,,1.0,0.0
2489,1,1,1,0,13,9,24,576,5,25,10.0,0,12.0,0,372835,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.78382518,5.99580295,6,0,0,0,0,0,1,0,0,0,1,1.0,1,1.0,1.0,1,325.0,462.0,751.0,0,0,0,0.0,0.0,37.0,114.0,4.0,1.0,1.0,1.0
2491,1,1,1,0,12,12,33,1089,15,225,12.0,0,12.0,0,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,3,0,0,1,0,0,0,0,0,0,1,,1,,1.0,1,,,700.0,1,0,0,,0.0,45.0,115.0,1.0,,4.0,1.0
2492,1,1,1,0,17,11,27,729,4,16,16.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.58617165,5.76287139,2,0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,725.0,366.0,488.0,0,0,0,0.0,0.0,40.0,103.0,5.0,4.0,1.0,0.0
2493,1,1,1,0,12,8,25,625,7,49,3.0,0,8.0,0,89835,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.65929392,6.63446194,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,1.0,1,780.0,875.0,1125.0,0,0,0,0.0,0.0,34.0,,1.0,1.0,1.0,1.0
2497,0,1,0,1,11,8,28,784,11,121,9.94,1,7.0,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0,0,1,1,,1,,,1,,,,1,1,0,,,24.0,,5.0,,,0.0
2499,0,1,0,1,14,11,27,729,7,49,9.94,1,8.0,0,362750,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.5759491,5.67436859,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,264.0,335.0,450.0,0,0,0,0.0,0.0,38.0,,1.0,5.0,1.0,1.0
2500,0,1,0,1,12,12,32,1024,14,196,6.0,0,9.0,0,577458,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.10924758,,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,450.0,,,0,0,0,0.0,0.0,43.0,92.0,4.0,1.0,1.0,1.0
2501,0,1,0,1,14,12,27,729,7,49,8.0,0,8.0,0,88672,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.84643878,5.87883127,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,346.0,411.0,,0,0,0,0.0,0.0,33.0,,4.0,4.0,4.0,1.0
2502,0,1,0,1,13,8,24,576,5,25,6.0,0,3.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.85793315,5.31555917,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,350.0,234.0,325.0,0,0,0,0.0,0.0,21.0,79.0,6.0,6.0,6.0,1.0
2503,0,1,0,1,13,9,24,576,5,25,10.0,0,13.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.99146455,6.02355286,6,0,0,0,0,0,1,0,0,1,1,1.0,1,1.0,1.0,1,400.0,475.0,500.0,0,0,0,0.0,0.0,24.0,,6.0,6.0,6.0,1.0
2504,0,1,0,1,12,12,32,1024,14,196,2.0,0,6.0,0,107097,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.88755257,6.840314,8,0,0,0,0,0,0,0,1,0,1,1.0,1,1.0,1.0,1,980.0,1075.0,1400.0,0,0,0,0.0,0.0,34.0,92.0,1.0,1.0,1.0,1.0
2505,0,1,0,1,12,12,29,841,11,121,9.94,1,5.0,0,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.95324333,6.05668219,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,385.0,491.0,581.0,0,0,0,1.0,1.0,36.0,,1.0,1.0,1.0,1.0
2506,0,1,0,1,11,9,31,961,14,196,9.94,1,10.25,1,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,34.0,59.0,1.0,1.0,1.0,1.0
2507,0,1,0,1,17,12,28,784,5,25,9.94,1,11.0,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,5.84064166,,9,0,0,0,0,0,0,0,0,1,1,,0,,,1,344.0,,,1,1,0,,,35.0,,6.0,,,1.0
2509,0,1,0,1,16,10,25,625,3,9,7.0,0,9.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.33327963,,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,563.0,,344.0,0,0,0,0.0,0.0,,99.0,6.0,6.0,6.0,1.0
2510,0,1,0,1,7,7,29,841,16,256,12.0,0,12.0,0,144741,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.13772705,6.18817484,3,0,0,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,1,463.0,560.0,638.0,0,0,0,0.0,0.0,28.0,,1.0,1.0,1.0,1.0
2511,0,1,0,1,12,12,28,784,10,100,9.94,1,10.25,1,104794,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.33682573,,9,0,0,0,0,0,0,0,0,1,1,,1,,1.0,0,565.0,,770.0,1,0,0,,0.0,20.0,,6.0,,1.0,0.0
2512,0,1,0,1,12,9,27,729,9,81,5.0,0,9.0,0,104794,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.45833828,6.53858017,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,638.0,795.0,1078.0,0,0,0,0.0,0.0,28.0,,1.0,1.0,1.0,1.0
2513,0,1,0,1,10,10,30,900,14,196,9.94,1,5.0,0,134296,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,6.13556489,6.13500008,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,462.0,531.0,688.0,0,0,0,0.0,0.0,29.0,,1.0,1.0,1.0,0.0
2514,0,1,0,1,13,11,27,729,8,64,9.94,1,10.25,1,88672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.50727771,6.09071951,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,670.0,508.0,,0,0,1,0.0,1.0,35.0,99.0,1.0,1.0,1.0,1.0
2515,0,1,0,1,13,8,24,576,5,25,9.94,1,10.25,1,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.00141488,5.99580295,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,404.0,462.0,462.0,0,0,0,0.0,0.0,26.0,,6.0,1.0,1.0,1.0
2516,0,1,0,1,17,9,25,625,2,4,11.0,0,9.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.92157842,6.20411849,7,0,0,0,0,0,0,1,0,1,1,1.0,1,1.0,1.0,1,373.0,569.0,,0,0,1,0.0,0.0,33.0,116.0,5.0,5.0,1.0,1.0
2517,0,1,0,1,12,6,24,576,6,36,9.94,1,10.25,1,86498,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.43807931,5.31982357,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,230.0,235.0,349.0,0,0,0,0.0,0.0,20.0,,6.0,6.0,6.0,1.0
2518,0,1,0,1,12,12,32,1024,14,196,9.94,1,10.25,1,127041,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.32435896,6.21808032,9,0,0,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,1,558.0,577.0,731.0,0,0,0,0.0,0.0,40.0,,5.0,1.0,1.0,0.0
2519,0,1,0,1,8,8,29,841,15,225,6.0,0,7.0,0,134296,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.70378247,6.22842524,8,0,0,0,0,0,0,0,1,1,1,1.0,1,1.0,1.0,1,300.0,583.0,825.0,0,0,0,0.0,0.0,18.0,,1.0,1.0,1.0,0.0
